date_s,storekeeper_name_s,shift_s,atz_tanker_sheet,uch_s,given_litres_s,given_kg_s,status,status_id,guid,date_color,table_color
05.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1090.0,900.3,Загружен,2,WPGUID29D230806111258SH1071,,white
05.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1250.0,1032.5,Загружен,2,WPGUID29D230806111102SH1070,,white
05.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1984.0,1632.8,Загружен,2,WPGUID29D230806110943SH1069,,white
05.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1130.0,930.0,Загружен,2,WPGUID29D230806110656SH1068,,white
05.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,1772.0,1461.9,Загружен,2,WPGUID29D230806110427SH1067,,white
05.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,2282.0,1882.7,Загружен,2,WPGUID29D230806110030SH1066,,white
05.08.2023,АНДАТ,УТРО,АТЗ - 365,АНДАТ,86.0,71.0,Загружен,2,WPGUID29D230806104621SH1065,,white
05.08.2023,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,БАЛЫКСА,1102.0,914.7,Загружен,2,WPGUID26D230806102618SH226,,white
05.08.2023,ТЮРЕПИНО,УТРО,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,2032.0,1715.0,Загружен,2,WPGUID10D230805104025SH74,,white
05.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,791.0,648.6,Загружен,2,WPGUID21D230815145104SH62,15.08.2023,#fccccc
05.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,849.0,696.2,Загружен,2,WPGUID21D230815145557SH63,15.08.2023,#fccccc
05.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,2381.0,1976.2,Загружен,2,WPGUID26D230805110855SH219,,white
05.08.2023,ВЕРХНЯЯ ШУМИХА,ВЕЧЕР,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1345.0,1115.0,Загружен,2,WPGUID20D230806092612SH82,,white
05.08.2023,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,БАЛЫКСА,118.0,98.2,Загружен,2,WPGUID26D230806101756SH225,,white
05.08.2023,СИСИМ-ДРАЖНЫЙ,ВЕЧЕР,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,3150.0,2630.3,Загружен,2,WPGUID41D230806084241SH101,,white
05.08.2023,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,3540.0,2963.0,Загружен,2,WPGUID1D230805085626SH151,,white
05.08.2023,ТЮРЕПИНО,ВЕЧЕР,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,1842.0,1549.1,Загружен,2,WPGUID10D230806085049SH75,,white
05.08.2023,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,5295.0,4431.9,Загружен,2,WPGUID1D230805220221SH152,,white
05.08.2023,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,2261.0,1872.1,Загружен,2,WPGUID15D230806085650SH229,,white
05.08.2023,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,666.0,557.4,Загружен,2,WPGUID34D230806062452SH93,,white
05.08.2023,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1067.0,885.6,Загружен,2,WPGUID15D230806090119SH230,,white
05.08.2023,МАМОН,ВЕЧЕР,АТЗ - 90154 (А455СА38) ,МАМОН,1151.0,951.9,Загружен,2,WPGUID13D230806091556SH55,,white
05.08.2023,СИСИМ-ДРАЖНЫЙ,УТРО,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,2980.0,2488.3,Загружен,2,WPGUID41D230805120223SH100,,white
05.08.2023,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,1777.0,1487.3,Загружен,2,WPGUID34D230806063036SH94,,white
05.08.2023,НАДЕЖДА,УТРО,АТЗ - 22137 (H332PH124) ,НАДЕЖДА,871.0,718.6,Загружен,2,WPGUID15D230806090327SH231,,white
05.08.2023,ТУКША,УТРО,АТЗ - 624 (Х784РУ24) ,ТУКША,556.0,462.6,Загружен,2,WPGUID43D230806072735SH88,,white
05.08.2023,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,722.0,596.4,Загружен,2,WPGUID20D230806091928SH81,,white
04.08.2023,НАДЕЖДА,УТРО,АТЗ - 22137 (H332PH124) ,НАДЕЖДА,697.0,574.3,Загружен,2,WPGUID15D230805180253SH228,,white
04.08.2023,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,1705.0,1415.1,Загружен,2,WPGUID1D230804222016SH150,,white
04.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,2160.0,1777.7,Загружен,2,WPGUID29D230805115059SH1062,,white
04.08.2023,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1087.0,900.0,Загружен,2,WPGUID15D230805175826SH227,,white
04.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,2776.0,2309.6,Загружен,2,WPGUID29D230805113222SH1058,,white
04.08.2023,ТУКША,ВЕЧЕР,АТЗ - 624 (Х784РУ24) ,ТУКША,902.0,748.7,Загружен,2,WPGUID43D230805080051SH87,,white
04.08.2023,БЕССОНОВСКИЙ,УТРО,АТЗ - 80028,БЕССОНОВСКИЙ,1349.0,1112.9,Загружен,2,WPGUID46D230805160159SH24,,white
04.08.2023,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,874.0,730.7,Загружен,2,WPGUID34D230805063203SH91,,white
04.08.2023,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,БАЛЫКСА,2378.0,1964.2,Загружен,2,WPGUID26D230805111243SH220,,white
04.08.2023,АНДАТ,УТРО,АТЗ - 365,АНДАТ,368.0,306.2,Загружен,2,WPGUID29D230805112938SH1057,,white
04.08.2023,ТУКША,УТРО,АТЗ - 624 (Х784РУ24) ,ТУКША,778.0,645.7,Загружен,2,WPGUID43D230805075816SH86,,white
04.08.2023,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,1969.0,1646.1,Загружен,2,WPGUID34D230805064029SH92,,white
04.08.2023,МАГЫЗЫ,УТРО,АТЗ - 742 (С528МА24) ,УСТЬ-ВЕСЕЛЫЙ ,683.0,564.2,Загружен,2,WPGUID26D230805111600SH221,,white
04.08.2023,МАГЫЗЫ,УТРО,ЕВРОКУБ АИ (1000041) ,МАГЫЗЫ,24.0,18.0,Загружен,2,WPGUID26D230805113037SH222,,white
04.08.2023,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1074.0,891.4,Загружен,2,WPGUID20D230805091650SH79,,white
04.08.2023,СИСИМ-ДРАЖНЫЙ,ВЕЧЕР,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,2110.0,1761.9,Загружен,2,WPGUID41D230805073436SH99,,white
04.08.2023,ГОРЕЛАЯ,УТРО,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,2117.0,1765.6,Загружен,2,WPGUID24D230805101846SH84,,white
04.08.2023,ТЮРЕПИНО,УТРО,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,2056.0,1725.0,Загружен,2,WPGUID10D230805083143SH72,,white
04.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,1511.0,1239.0,Загружен,2,WPGUID21D230812114125SH61,12.08.2023,#fccccc
04.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,1426.0,1183.6,Загружен,2,WPGUID26D230806090851SH224,,white
04.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1339.0,1102.0,Загружен,2,WPGUID29D230805115331SH1063,,white
04.08.2023,ГОРЕЛАЯ,ВЕЧЕР,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,1111.0,925.5,Загружен,2,WPGUID24D230805102409SH85,,white
04.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1362.0,1122.3,Загружен,2,WPGUID29D230805113926SH1060,,white
04.08.2023,ВЕРХНЯЯ ШУМИХА,ВЕЧЕР,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1028.0,848.1,Загружен,2,WPGUID20D230805092923SH80,,white
04.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,2594.0,2137.5,Загружен,2,WPGUID29D230805115546SH1064,,white
04.08.2023,КУВАЙ,УТРО,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,3640.0,3003.0,Загружен,2,WPGUID38D230805101258SH86,,white
04.08.2023,МАМОН,ВЕЧЕР,АТЗ - 90154 (А455СА38) ,МАМОН,1461.0,1206.8,Загружен,2,WPGUID13D230805081637SH53,,white
04.08.2023,ТЮРЕПИНО,ВЕЧЕР,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,2106.0,1760.6,Загружен,2,WPGUID10D230805084051SH73,,white
04.08.2023,КУВАЙ,ВЕЧЕР,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,1592.0,1319.8,Загружен,2,WPGUID38D230805101650SH87,,white
04.08.2023,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,2350.0,1943.5,Загружен,2,WPGUID15D230805175206SH226,,white
04.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1642.0,1362.9,Загружен,2,WPGUID26D230806084051SH223,,white
04.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,663.0,543.7,Загружен,2,WPGUID21D230812112124SH60,12.08.2023,#fccccc
04.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1547.0,1274.7,Загружен,2,WPGUID29D230805114833SH1061,,white
04.08.2023,КАРАГАН,ВЕЧЕР,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,2311.0,1908.9,Загружен,2,WPGUID36D230805093843SH60,,white
04.08.2023,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,2760.0,2299.1,Загружен,2,WPGUID1D230804085611SH149,,white
04.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,1675.0,1393.6,Загружен,2,WPGUID29D230805113554SH1059,,white
04.08.2023,СИСИМ-ДРАЖНЫЙ,УТРО,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,3380.0,2822.3,Загружен,2,WPGUID41D230804153200SH98,,white
04.08.2023,МАМОН,УТРО,АТЗ - 90154 (А455СА38) ,МАМОН,3636.0,3003.3,Загружен,2,WPGUID13D230805081440SH52,,white
04.08.2023,КАРАГАН,УТРО,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,2174.0,1795.7,Загружен,2,WPGUID36D230805084855SH59,,white
03.08.2023,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1148.0,949.4,Загружен,2,WPGUID15D230804092110SH224,,white
03.08.2023,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,2197.0,1808.1,Загружен,2,WPGUID15D230804091622SH223,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1320.0,1100.9,Загружен,2,WPGUID29D230804120448SH1052,,white
03.08.2023,ТУКША,УТРО,АТЗ - 624 (Х784РУ24) ,ТУКША,1429.0,1188.9,Загружен,2,WPGUID43D230803200855SH84,,white
03.08.2023,НАДЕЖДА,УТРО,АТЗ - 22137 (H332PH124) ,НАДЕЖДА,674.0,555.4,Загружен,2,WPGUID15D230804092329SH225,,white
03.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,992.0,813.4,Загружен,2,WPGUID21D230812105906SH59,12.08.2023,#fccccc
03.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1384.0,1140.4,Загружен,2,WPGUID29D230804120624SH1053,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,881.0,725.9,Загружен,2,WPGUID29D230804121107SH1054,,white
03.08.2023,СИСИМ-ДРАЖНЫЙ,УТРО,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,2560.0,2127.4,Загружен,2,WPGUID41D230804095543SH96,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1662.0,1369.5,Загружен,2,WPGUID29D230804121241SH1055,,white
03.08.2023,СИСИМ-ДРАЖНЫЙ,ВЕЧЕР,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,2640.0,2204.4,Загружен,2,WPGUID41D230804100059SH97,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,270.0,222.5,Загружен,2,WPGUID29D230804121410SH1056,,white
03.08.2023,ГОРЕЛАЯ,УТРО,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,706.0,589.5,Загружен,2,WPGUID24D230804100612SH82,,white
03.08.2023,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,1914.0,1600.1,Загружен,2,WPGUID34D230804064809SH90,,white
03.08.2023,ГОРЕЛАЯ,ВЕЧЕР,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,1176.0,982.0,Загружен,2,WPGUID24D230804100936SH83,,white
03.08.2023,ТЮРЕПИНО,УТРО,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,1807.0,1517.9,Загружен,2,WPGUID10D230810145741SH89,10.08.2023,#fccccc
03.08.2023,МАГЫЗЫ,УТРО,АТЗ - 742 (С528МА24) ,УСТЬ-ВЕСЕЛЫЙ ,1365.0,1127.5,Загружен,2,WPGUID26D230804081355SH213,,white
03.08.2023,МАГЫЗЫ,УТРО,АТЗ - 742 (С528МА24) ,УСТЬ-ВЕСЕЛЫЙ ,1516.0,1252.2,Загружен,2,WPGUID26D230804081924SH214,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 365,АНДАТ,836.0,695.6,Загружен,2,WPGUID29D230804115146SH1048,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,2674.0,2227.4,Загружен,2,WPGUID29D230804115441SH1049,,white
03.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,БАЛЫКСА,1059.0,874.7,Загружен,2,WPGUID26D230804101040SH215,,white
03.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,2525.0,2085.7,Загружен,2,WPGUID26D230804101945SH216,,white
03.08.2023,КУВАЙ,УТРО,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,2397.0,1984.7,Загружен,2,WPGUID38D230804115520SH84,,white
03.08.2023,КУВАЙ,ВЕЧЕР,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,2732.0,2253.9,Загружен,2,WPGUID38D230804120928SH85,,white
03.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,1181.0,975.5,Загружен,2,WPGUID26D230804102556SH218,,white
03.08.2023,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,2075.0,1728.5,Загружен,2,WPGUID1D230803220756SH148,,white
03.08.2023,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,851.0,711.4,Загружен,2,WPGUID34D230804063950SH89,,white
03.08.2023,БЕССОНОВСКИЙ,УТРО,АТЗ - 80028,БЕССОНОВСКИЙ,1237.0,1020.5,Загружен,2,WPGUID46D230804083351SH23,,white
03.08.2023,ТЮРЕПИНО,ВЕЧЕР,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,1750.0,1464.8,Загружен,2,WPGUID10D230810150448SH90,10.08.2023,#fccccc
03.08.2023,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1086.0,899.2,Загружен,2,WPGUID20D230804084707SH77,,white
03.08.2023,ВЕРХНЯЯ ШУМИХА,ВЕЧЕР,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1393.0,1150.6,Загружен,2,WPGUID20D230804085508SH78,,white
03.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,844.0,692.1,Загружен,2,WPGUID21D230812104456SH58,12.08.2023,#fccccc
03.08.2023,МАМОН,УТРО,АТЗ - 90154 (А455СА38) ,МАМОН,3541.0,2924.9,Загружен,2,WPGUID13D230804091713SH50,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,1854.0,1542.5,Загружен,2,WPGUID29D230804120053SH1050,,white
03.08.2023,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,3385.0,2819.7,Загружен,2,WPGUID1D230803181457SH147,,white
03.08.2023,ТУКША,ВЕЧЕР,АТЗ - 624 (Х784РУ24) ,ТУКША,733.0,609.9,Загружен,2,WPGUID43D230803201054SH85,,white
03.08.2023,МАМОН,ВЕЧЕР,АТЗ - 90154 (А455СА38) ,МАМОН,1344.0,1110.1,Загружен,2,WPGUID13D230804091950SH51,,white
03.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1325.0,1105.1,Загружен,2,WPGUID29D230804120254SH1051,,white
02.08.2023,НАДЕЖДА,ВЕЧЕР,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1058.0,870.7,Загружен,2,WPGUID15D230803093318SH221,,white
02.08.2023,НАДЕЖДА,УТРО,АТЗ - 2286 (Е442НВ70) ,НАДЕЖДА,1953.0,1607.3,Загружен,2,WPGUID15D230803092840SH220,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 365,АНДАТ,550.0,458.2,Загружен,2,WPGUID29D230803113523SH1037,,white
02.08.2023,ТЮРЕПИНО,ВЕЧЕР,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,2169.0,1813.3,Загружен,2,WPGUID10D230810144916SH88,10.08.2023,#fccccc
02.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,310.0,258.5,Загружен,2,WPGUID29D230803124426SH1044,,white
02.08.2023,МАМОН,ВЕЧЕР,АТЗ - 90154 (А455СА38) ,МАМОН,1244.0,1028.8,Загружен,2,WPGUID13D230803082421SH49,,white
02.08.2023,ТУКША,ВЕЧЕР,АТЗ - 624 (Х784РУ24) ,ТУКША,361.0,300.4,Загружен,2,WPGUID43D230802190339SH83,,white
02.08.2023,МАМОН,УТРО,АТЗ - 90154 (А455СА38) ,МАМОН,3226.0,2667.9,Загружен,2,WPGUID13D230803082143SH48,,white
02.08.2023,ВЕРХНЯЯ ШУМИХА,ВЕЧЕР,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,1447.0,1195.2,Загружен,2,WPGUID20D230803083604SH76,,white
02.08.2023,МАГЫЗЫ,УТРО,АТЗ - 742 (С528МА24) ,УСТЬ-ВЕСЕЛЫЙ ,938.0,774.8,Загружен,2,WPGUID26D230803145700SH207,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,2735.0,2278.3,Загружен,2,WPGUID29D230803114543SH1038,,white
02.08.2023,ТЮРЕПИНО,УТРО,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,1870.0,1568.9,Загружен,2,WPGUID10D230810143939SH87,10.08.2023,#fccccc
02.08.2023,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,2885.0,2400.3,Загружен,2,WPGUID1D230802091644SH145,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1030.0,859.0,Загружен,2,WPGUID29D230803124224SH1043,,white
02.08.2023,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,2780.0,2313.0,Загружен,2,WPGUID1D230802215134SH146,,white
02.08.2023,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,1789.0,1493.8,Загружен,2,WPGUID34D230803063328SH88,,white
02.08.2023,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 480 (H366PH124) ,ВЕРХНЯЯ ШУМИХА,748.0,618.6,Загружен,2,WPGUID20D230803082740SH75,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1163.0,969.9,Загружен,2,WPGUID29D230803125218SH1046,,white
02.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,БАЛЫКСА,60.0,49.6,Загружен,2,WPGUID26D230803153613SH212,,white
02.08.2023,ГОРЕЛАЯ,УТРО,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,1487.0,1241.6,Загружен,2,WPGUID24D230803111006SH80,,white
02.08.2023,ГОРЕЛАЯ,ВЕЧЕР,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,1121.0,934.9,Загружен,2,WPGUID24D230803111334SH81,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 365,БИЗА,1369.0,1140.4,Загружен,2,WPGUID29D230803121718SH1040,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1093.0,911.6,Загружен,2,WPGUID29D230803122039SH1041,,white
02.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,БАЛЫКСА,1087.0,897.9,Загружен,2,WPGUID26D230803153200SH211,,white
02.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,709.0,585.6,Загружен,2,WPGUID26D230803152524SH210,,white
02.08.2023,СИСИМ-ДРАЖНЫЙ,УТРО,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,2820.0,2346.2,Загружен,2,WPGUID41D230803114731SH94,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,282.0,235.2,Загружен,2,WPGUID29D230803124558SH1045,,white
02.08.2023,БЕССОНОВСКИЙ,УТРО,АТЗ - 80028,БЕССОНОВСКИЙ,1355.0,1117.9,Загружен,2,WPGUID46D230803170318SH22,,white
02.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,796.0,652.7,Загружен,2,WPGUID21D230812085514SH56,12.08.2023,#fccccc
02.08.2023,КУВАЙ,ВЕЧЕР,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,1617.0,1338.9,Загружен,2,WPGUID38D230803105443SH83,,white
02.08.2023,СИСИМ-ДРАЖНЫЙ,ВЕЧЕР,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,2540.0,2110.7,Загружен,2,WPGUID41D230803115340SH95,,white
02.08.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,1113.0,919.3,Загружен,2,WPGUID26D230803152205SH209,,white
02.08.2023,ЛЕОНТЬЕВСКИЙ     ,УТРО,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,901.0,752.3,Загружен,2,WPGUID34D230803062623SH87,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,270.0,225.2,Загружен,2,WPGUID29D230803125345SH1047,,white
02.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,742.0,608.4,Загружен,2,WPGUID21D230812091422SH57,12.08.2023,#fccccc
02.08.2023,КУВАЙ,УТРО,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,2685.0,2215.1,Загружен,2,WPGUID38D230803105114SH82,,white
02.08.2023,МАГЫЗЫ,УТРО,АТЗ - 742 (С528МА24) ,УСТЬ-ВЕСЕЛЫЙ ,1837.0,1517.4,Загружен,2,WPGUID26D230803150600SH208,,white
02.08.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1565.0,1305.2,Загружен,2,WPGUID29D230803123937SH1042,,white
02.08.2023,НАДЕЖДА,УТРО,АТЗ - 22137 (H332PH124) ,НАДЕЖДА,946.0,779.5,Загружен,2,WPGUID15D230803093529SH222,,white
02.08.2023,ТУКША,УТРО,АТЗ - 624 (Х784РУ24) ,ТУКША,1567.0,1303.7,Загружен,2,WPGUID43D230802190220SH82,,white
01.08.2023,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,3395.0,2834.8,Загружен,2,WPGUID1D230801094617SH143,,white
01.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,745.0,610.9,Загружен,2,WPGUID21D230812074622SH55,12.08.2023,#fccccc
01.08.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,1236.0,1013.5,Загружен,2,WPGUID21D230812074101SH54,12.08.2023,#fccccc
